OBJECTID,TYPE,LOCATION,STATUS,ST_ID,MATERIAL,MAP_MILES,WIDTH_FT,ST_TYPE,ST_TONAGE,TRAIL_NAME,OWNER,ADA,GWSTATUS,TRAILHEAD_,GlobalID,SHAPE_Leng
"116",Trail,Lake Lynn Segment,Existing,NA,Asphalt,0.016192470000000,10.000000000000000,NA,0.000000000000000,Hare Snipe Creek Trail,COR,YES,OPEN,"197",{61199B27-212E-4AB5-A061-57BBD81F4986},0.000236214152567
"117",Structure,Lake Lynn Segment -  # 8,Existing,"8",Wood Decking,0.072993160000000,10.000000000000000,Bridge,5.000000000000000,Hare Snipe Creek Trail,COR,YES,OPEN,"196",{15F2838C-7E25-4DD2-BAB6-332A96F7C8BF},0.001078306320837
"118",Structure,Lake Lynn Segment -  # 8,Existing,"8",Wood Decking,0.041661030000000,10.000000000000000,Bridge,5.000000000000000,Hare Snipe Creek Trail,COR,YES,OPEN,"196",{55A0BCD9-47F0-4AD9-98C2-790352B9227E},0.000638678468763
"119",Structure,Lake Lynn Segment -  # 8,Existing,"8",Wood Decking,0.012073950000000,10.000000000000000,Bridge,5.000000000000000,Hare Snipe Creek Trail,COR,YES,OPEN,"196",{A3866FA8-C7A7-4A88-AE13-B94F12AAC591},0.000206321888179
"120",Trail,Lake Lynn Segment,Existing,NA,Natural,0.235323540000000,8.000000000000000,NA,0.000000000000000,Hare Snipe Creek Trail,COR,NO,OPEN,"198",{06BBA7A0-5B2E-4013-A41E-DF8FC3291FD3},0.003944213404838
"121",Trail,Lake Lynn Segment,Existing,NA,Asphalt,0.047055830000000,10.000000000000000,NA,0.000000000000000,Hare Snipe Creek Trail,COR,YES,OPEN,"199",{7BFE2BD3-C78F-4D2B-BD54-CB29E3243232},0.000692736926653
"122",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.142476370000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"189",{DC449A4F-34F4-424F-8216-346FB2B88255},0.002332385335988
"123",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.615459190000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"194",{0C10D141-5A61-41A2-AD26-3842A2CAA67B},0.010123509291092
"124",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.067740930000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"189",{B1D7CE21-70CB-44AD-95C9-C7DAADF07439},0.001056752405531
"125",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.692938930000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"189",{106ED63F-5700-4EF4-9CE6-FCE2E361677C},0.010759031245862
"126",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.029021150000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"194",{3F5A454F-00EA-41A5-BF1E-179E9FBBB30A},0.000488053624375
"127",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.070568560000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"194",{3F31B89D-4882-4CA6-A96F-F0B3CFD0547D},0.001195042964500
"128",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.035879660000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"194",{8CC6C028-9547-41F0-B56D-924106B35B7A},0.000600400148493
"129",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.056711860000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"194",{E47781E1-B073-484F-8659-7DECE54E44AE},0.000895508723129
"130",Structure,Lake Johnson Segment -  # 73,Existing,"73",Wood Decking,0.148187020000000,10.000000000000000,Bridge,5.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"191",{4C65D956-C746-4E3D-991D-0454B82E65A3},0.002413111802938
"131",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.114246620000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"189",{59690972-40DA-4778-8D29-9246848D336A},0.001876009583911
"132",Structure,Lake Johnson Segment -  # 75,Existing,"75",Trex Decking,0.011272900000000,6.000000000000000,Bridge,2.500000000000000,Walnut Creek Trail,COR,NO,OPEN,"189",{3DA2C3F8-506C-462D-AA21-DD285CBD3F45},0.000166524032086
"133",Trail,Upper Walnut Segment,Existing,NA,Asphalt,0.483455390000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"368",{6CC58980-6D36-4B08-A4A6-054025971E44},0.008067360374292
"134",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.021179090000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"189",{D4539FF8-35F5-466D-AD44-D42064E5E399},0.000343657512688
"135",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.004012920000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"189",{901156FF-D968-4024-83E0-FD22E0811056},0.000059539877681
"136",Structure,Lake Johnson Segment - # 132,Existing,"132",Wood Decking,0.019167380000000,12.000000000000000,Bridge,5.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"189",{BC35D6F0-81FC-4512-BB8E-2E0918C018EE},0.000283485118790
"137",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.053423760000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"189",{2E27AA23-1C5C-4A08-B877-6D200F81207E},0.000784869953978
"138",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.730633310000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"188",{756E4929-EB8A-4B7B-B2E1-80EDE49B7F9E},0.011933383866922
"139",Trail,Lake Johnson Segment,Existing,NA,Concrete,0.030703980000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"191",{D68D3782-AEE6-4CA0-B949-ABCF9F07632E},0.000538476326984
"140",Trail,Lake Johnson Segment,Existing,NA,Concrete,0.045300500000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"191",{ADEEFE92-C6B8-41FA-94CA-8A659C31BFF9},0.000759797938825
"141",Trail,Lake Johnson Segment,Existing,NA,Concrete,0.016241200000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"191",{ED0BA3CA-E209-42F9-849C-3FAE2C9789B4},0.000262018122634
"142",Structure,Upper Walnut Segment -  # 80,Existing,"80",Wood Decking,0.042600650000000,8.000000000000000,Bridge,5.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"369",{AC68552E-7E75-4E4C-A92B-7F56D059F62E},0.000734889902893
"143",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.049674840000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"187",{1E084D59-EAB3-4DBC-9834-F30C35019115},0.000743150608602
"144",Trail,Upper Walnut Segment,Existing,NA,Asphalt,0.239406030000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"369",{2CC26177-8CE7-4530-9F74-B1803F4E7D4E},0.003841794489360
"145",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.018705230000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"187",{A0F75171-2C8E-460E-8065-2118B52D8680},0.000279866859548
"146",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.168052330000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"188",{3829578E-DDCE-4BAC-B5EE-B4000A60BE7B},0.002511832416993
"147",Trail,Lake Johnson Segment,Existing,NA,Asphalt,0.021254060000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"188",{4DCC0E28-E1D7-4F39-83F6-9AB545817447},0.000369903210462
"148",Trail,Upper Walnut Segment,Existing,NA,Asphalt,0.169307380000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"367",{70449D67-77EA-459F-861E-BC6A46C50865},0.002849036824827
"149",Trail,Lake Johnson Segment -  # 137,Existing,NA,Unknown,0.015641310000000,5.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,,{69A3CDAB-6A81-4039-9F29-2427E81BE21B},0.000241692495954
"150",Structure,Lake Johnson Segment -  # 137,Existing,"137",Wood Decking,0.003439010000000,4.000000000000000,Bridge,,Walnut Creek Trail,COR,NO,OPEN,,{F5A9DFA4-690B-4A92-9DE9-EFA3A211D0F8},0.000057636695999
"151",Trail,Lake Johnson Segment -  # 137,Existing,NA,Concrete,0.026551210000000,5.000000000000000,NA,0.000000000000000,Walnut Creek Trail,Private,NO,OPEN,,{16E5804A-4C38-43D8-AC20-AC6A0983495D},0.000412912744809
"152",Trail,House Creek Trail,Existing,NA,Asphalt,0.360518710000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,YES,OPEN,"175",{F8FD2673-8C88-4805-8F2D-8F545FE3826B},0.005478816245932
"153",Structure,House Creek Trail - # 301,Existing,"301",Concrete,0.019940210000000,10.000000000000000,Bridge,5.000000000000000,House Creek Trail,COR,YES,OPEN,"176",{492C3E92-F43E-4F9E-AEED-EECDB6EC2A49},0.000289659340726
"154",Trail,House Creek Trail,Existing,NA,Asphalt,0.306681330000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,YES,OPEN,"172",{F4C8D842-DB87-43CB-9A83-B3FE277D5494},0.005159205520577
"155",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.047757500000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,YES,OPEN,"172",{71AC693A-8E8B-4024-909C-09E68C4FD321},0.000701601103240
"156",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.021308680000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,YES,OPEN,"172",{D57313FE-BEA9-412A-AD52-30111C7189FF},0.000314096385202
"157",Trail,House Creek Trail,Existing,NA,Asphalt,0.003511730000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,YES,OPEN,"172",{FB62B2C8-AFF6-4470-B4B5-D83B1CF9FCD4},0.000062184328249
"158",Trail,House Creek Trail,Existing,NA,Asphalt,0.020068570000000,10.000000000000000,NA,0.000000000000000,House Creek Trail,COR,YES,OPEN,"172",{FC03BBFB-063F-4F0C-8CAB-AE978321FFCB},0.000291804755811
"159",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.106780710000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,YES,OPEN,"172",{71848045-0222-4AF1-B064-C5A29F0FC2EF},0.001629503015426
"160",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.197989570000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,NO,OPEN,"320",{7E4CFE53-7CC2-4108-A90C-4C9F3D115522},0.003260228003030
"161",Structure,Reedy Creek Trail -  #116,Existing,"116",NCDOT Bridge,0.136223040000000,12.000000000000000,Bridge,,Reedy Creek Trail,COR,NO,OPEN,"172",{0FE51011-132D-4EC9-8C5C-5ADA3702571D},0.002425344879816
"162",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.227704800000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,NO,OPEN,"172",{B19E6492-2091-44F9-8FC7-A4C406ACD0CA},0.003709350533358
"163",Structure,Reedy Creek Trail -  # 69,Existing,"69",Wood Decking,0.002839560000000,10.000000000000000,Bridge,5.000000000000000,Reedy Creek Trail,COR,NO,OPEN,"320",{66C0E996-3245-400F-BA53-EA3CE6DA529E},0.000043184023219
"164",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.046686230000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,NO,OPEN,"172",{055D49E1-7F6E-4A52-91FA-3066E1DB24B9},0.000800224115675
"165",Structure,Reedy Creek Trail -  # 70,Existing,"70",Wood Decking,0.012843990000000,12.000000000000000,Bridge,5.000000000000000,Reedy Creek Trail,COR,NO,OPEN,"172",{E23AB2CD-07EB-442F-B70E-73588ADF77C0},0.000228434444077
"166",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.247500900000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,YES,OPEN,"325",{D51B6814-E5C8-4E65-A12A-01EF4B98D184},0.004315539182234
"167",Trail,Reedy Creek Trail,Existing,NA,Asphalt,0.661710880000000,10.000000000000000,NA,0.000000000000000,Reedy Creek Trail,COR,YES,OPEN,"326",{A5080BA7-70FA-4DBC-99F5-7B38590DE09D},0.010210330305160
"168",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.283409980000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,NCSU,NO,OPEN,"340",{AC377DA6-C345-4FB5-8105-3EBC72A1A9FB},0.004665209398334
"169",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.221052070000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,NCSU,NO,OPEN,"349",{641CFDD2-5C8A-4A9E-BF32-844A1684055C},0.003661853370933
"170",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.106928020000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,NCSU,NO,OPEN,"348",{7CFDBD13-2B92-439D-96B3-7E8FE9708C2F},0.001871353065326
"171",Trail,Rocky Branch Trail Extension,Existing,NA,Asphalt,0.396229350000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail Extension,COR,YES,OPEN,"78",{BA39417C-FF3E-41E7-878E-F7D09E3C8CE2},0.006689396533003
"172",Trail,Rocky Branch Trail Extension,Existing,NA,Asphalt,0.061460050000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail Extension,COR,YES,OPEN,"76",{BBBD3A68-9D56-4B44-B345-770F10BE4B7A},0.001062863207481
"173",Trail,Rocky Branch Trail Extension,Existing,NA,Asphalt,0.104142890000000,8.000000000000000,NA,0.000000000000000,Rocky Branch Trail Extension,COR,NO,OPEN,"74",{55CCA5D5-81A8-4807-BB77-98E1EE4D3266},0.001801583513709
"174",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.189173140000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,NCSU,NO,OPEN,"344",{6D19620C-6343-480D-9EE1-9816FC87384D},0.003166543811188
"175",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.059592500000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,NCSU,NO,OPEN,"339",{5CFBB3FD-4C9C-43E9-B6CD-B2F0D37FA557},0.000949416063776
"176",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.151800430000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,YES,CLOSED_TEMP,"352",{1822549E-2291-4DC2-8EC2-A72B662D59B0},0.002313492211702
"177",Trail,Rocky Branch Trail,Existing,NA,Concrete,0.037724350000000,5.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,NO,CLOSED_TEMP,"352",{E8B42250-986E-42A0-8910-723E8458AA0C},0.000606747143289
"178",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.253485100000000,8.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,NO,OPEN,"350",{3D8229CA-8CF4-4BD0-BB4F-C2A47FFCEA9B},0.004108516974777
"179",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.042374350000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,NO,OPEN,"345",{D78B1B54-1706-454F-A2EC-8252C48CC07C},0.000674397726279
"180",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.041512700000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"278",{727ECEBE-843C-44E6-9B9D-C46836F4AE24},0.000663670134423
"181",Structure,Rocky Branch Trail  -  # 82,Existing,"82",Wood Decking,0.004545310000000,10.000000000000000,Bridge,5.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"278",{8595580C-DAFB-40CC-8676-A44721407B9C},0.000076884969580
"182",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.268996390000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"278",{4F128DD3-D254-4F9D-BF70-13D8F8AED0C8},0.004087116610519
"183",Structure,Rocky Branch Trail  -  # 83,Existing,"83",Wood Decking,0.041473290000000,10.000000000000000,Bridge,5.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"335",{B392D700-ACB8-4898-BD8D-5A6D51D8F025},0.000655076217035
"184",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.044540850000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,YES,OPEN,"335",{DA8C55FA-2185-4094-8208-FD3685EE3D4D},0.000664907602222
"185",Structure,Rocky Branch Trail  -  # 84,Existing,"84",Wood Decking,0.022944000000000,10.000000000000000,Bridge,5.000000000000000,Rocky Branch Trail,COR,YES,OPEN,"335",{25AF03F4-DBCA-4AB6-B579-8F7FBD669CA6},0.000339909564811
"186",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.062385870000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,YES,OPEN,"335",{22E219EF-2CD3-4B8C-A021-D7FCE8350B20},0.000938754810027
"187",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.049112380000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,YES,OPEN,"335",{7D0A40EB-8AAD-4C4E-B80F-521774578273},0.000804986456926
"188",Structure,Rocky Branch Trail  -  # 85,Existing,"85",Wood Decking,0.014583220000000,10.000000000000000,Bridge,5.000000000000000,Rocky Branch Trail,COR,YES,OPEN,"335",{C396A566-A89B-4306-B0A1-20B321253E13},0.000259552962894
"189",Trail,Rocky Branch Trail,Existing,NA,Asphalt,0.224580860000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,YES,OPEN,"334",{CE9E41DF-D535-451B-9EE5-A16D6B0846F2},0.003779115154698
"190",Structure,Rocky Branch Trail  -  # 86,Existing,"86",Wood Decking,0.012769980000000,10.000000000000000,Bridge,5.000000000000000,Rocky Branch Trail,COR,YES,OPEN,"334",{CCC513DD-2740-4D59-AD2C-4E69E34D22FC},0.000201233219392
"191",Trail,Rocky Branch Trail,Existing,NA,Concrete,0.025648830000000,10.000000000000000,NA,0.000000000000000,Rocky Branch Trail,COR,YES,CLOSED_TEMP,"352",{7D37DAA0-B097-4452-A8CB-83C9DE226879},0.000403142363986
"192",Trail,Eliza Pool Connector,Existing,NA,Concrete,0.109458890000000,4.000000000000000,Sidewalk,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"273",{76F86DE2-F476-4635-851A-7C32E4211824},0.001889110292598
"193",Trail,Eliza Pool Connector,Existing,NA,Asphalt,0.124171940000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"276",{10266DC3-5F1B-4D95-A799-40C89F4FF08F},0.001977378274803
"194",Trail,Eliza Pool Connector,Existing,NA,Asphalt,0.258786840000000,8.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"275",{F1951465-E616-4D08-A5B8-33CA6E7C1A62},0.003922634331808
"195",Structure,Eliza Pool Connector -  # 114,Existing,"114",Wood Decking,0.017198120000000,10.000000000000000,Bridge,5.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"335",{EFA6B331-E968-42AE-8884-9D3992EF49E1},0.000303992152174
"196",Trail,Middle Walnut Creek Segment,Existing,NA,Asphalt,0.575015190000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"280",{39989F6B-5370-4396-9B3D-9CD7AE44EFF1},0.009404662907807
"197",Trail,Middle Walnut Creek Segment,Existing,NA,Asphalt,0.265748280000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"280",{6683BC9E-6D0C-4A15-A1F7-DB14DEE5BEFD},0.004400727330604
"198",Trail,Middle Walnut Creek Segment,Existing,NA,Asphalt,0.033125570000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"280",{68F88E1C-807A-4D38-9F7A-4D946FE54962},0.000582700488666
"199",Structure,Middle Walnut Creek Segment - # 124,Existing,"124",Wood Decking,0.148522370000000,10.000000000000000,Boardwalk,5.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"274",{7CB03DE1-DB03-4999-8393-99CC35EA6A2C},0.002276079040359
"200",Trail,Middle Walnut Creek Segment,Existing,NA,Asphalt,0.060222320000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"274",{59C3844B-1E86-4CB4-B890-F5C683E78238},0.000906074674431
"201",Trail,Middle Walnut Creek Segment,Existing,NA,Asphalt,0.237913880000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"68",{84E47F83-F4DB-4049-9CB9-EE062D059CFD},0.004187205284673
"202",Trail,Middle Walnut Creek Segment,Existing,NA,Asphalt,0.146767090000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"68",{E03CB6F8-FC6D-41DB-944C-FC57E4AE73DC},0.002314486323862
"203",Structure,Middle Walnut Creek Segment - # 125,Existing,"125",Wood Decking,0.030945270000000,8.000000000000000,Boardwalk,5.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"68",{4683AB9C-71D8-4369-AD28-32D72FD0DD91},0.000512799744118
"204",Trail,Middle Walnut Creek Segment,Existing,NA,Asphalt,0.080594650000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"68",{8829A08E-C0F6-4746-957E-A75E8EF80E83},0.001389930238238
"205",Trail,Middle Walnut Creek Segment,Existing,NA,Asphalt,0.140404980000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"279",{18ED8324-5F44-43F9-90B0-36F134E2AED9},0.002372847907769
"206",Trail,Middle Walnut Creek Segment,Existing,NA,Asphalt,0.272864300000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"277",{65BB7424-FEA6-4469-818A-F952D803FF30},0.004464327002271
"207",Trail,Middle Walnut Creek Segment,Existing,NA,Asphalt,0.110794960000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"279",{690B7AF9-F659-4FAE-AFD9-0D4FF3DC3CED},0.001940615920225
"208",Structure,Middle Walnut Creek Segment - # 123,Existing,"123",Wood Decking,0.012114660000000,11.000000000000000,Bridge,5.000000000000000,Walnut Creek Trail,COR,NO,OPEN,"279",{B557E751-3356-4A84-8F6F-858CCBE6990A},0.000215523601587
"209",Trail,Lower Walnut Creek Segment,Existing,NA,Asphalt,0.325436270000000,10.000000000000000,NA,0.000000000000000,Walnut Creek Trail,COR,YES,OPEN,"245",{B7004EA9-2D76-42FC-A50B-95485E9BAAD0},0.005597278060304
"210",Trail,Little Rock Trail,Existing,NA,Asphalt,0.300184770000000,10.000000000000000,NA,0.000000000000000,Little Rock Trail,COR,YES,CLOSED_TEMP,"203",{8077CC76-02B6-46CD-BA13-F22E3277DEB2},0.004514061049415
"211",Trail,Little Rock Trail,Existing,NA,Asphalt,0.075556910000000,10.000000000000000,NA,0.000000000000000,Little Rock Trail,COR,YES,OPEN,"222",{F1FD6D3D-4B38-4684-818B-0085C4523F84},0.001127495398454
"212",Structure,Little Rock Trail - # 126,Existing,"126",Steel - Wood Decking,0.013628970000000,10.000000000000000,Bridge,5.000000000000000,Little Rock Trail,COR,YES,CLOSED_TEMP,"221",{396FE5CD-C622-4E8D-A319-8A62C65C6E49},0.000237921328606
"213",Structure,Little Rock Trail - # 127,Existing,"127",Steel - Wood Decking,0.013908570000000,10.000000000000000,Bridge,5.000000000000000,Little Rock Trail,COR,YES,OPEN,"221",{5E816851-38CF-42C7-8479-1C522DEE26E9},0.000228202346027
"214",Trail,Little Rock Trail,Existing,NA,Asphalt,0.192863180000000,10.000000000000000,NA,0.000000000000000,Little Rock Trail,COR,YES,CLOSED_TEMP,"219",{ABFACB9D-2834-4B88-A560-F9FE88326208},0.002984354943252
